id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,udps.heartbeat_request_counter,udps.heartbeat_response_counter,udps.pfd_management_request_counter,udps.pfd_management_response_counter,udps.association_setup_request_counter,udps.association_setup_response_counter,udps.association_update_request_counter,udps.association_update_response_counter,udps.association_release_request_counter,udps.association_release_response_counter,udps.version_not_supported_response_counter,udps.node_report_request_counter,udps.node_report_response_counter,udps.session_set_deletion_request_counter,udps.session_set_deletion_response_counter,udps.session_establishment_request_counter,udps.session_establishment_response_counter,udps.session_modification_request_counter,udps.session_modification_response_counter,udps.session_deletion_request_counter,udps.session_deletion_response_counter,udps.session_report_request_counter,udps.session_report_response_counter
2871,1,10.70.0.2,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255734201,1759255744189,9988,761,44138,1759255734201,1759255744189,9988,761,44138,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,12,13.142105263157896,0.8392956388578028,22,12,13.142105263157896,0.8392956388578028,22,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,0,0,0,0,0,0,0
2872,1,10.70.0.7,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255734618,1759255744611,9993,765,44370,1759255734618,1759255744611,9993,765,44370,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.079842931937183,0.7150594849663973,17,11,13.079842931937183,0.7150594849663973,17,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,0,0,0,0,0,0,0
2873,1,10.70.0.6,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255734657,1759255744656,9999,762,44196,1759255734657,1759255744656,9999,762,44196,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.139290407358734,0.928521190430737,24,11,13.139290407358734,0.928521190430737,24,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,0,0,0,0,0,0,0
2874,1,10.70.0.3,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255739669,1759255749663,9994,764,44312,1759255739669,1759255749663,9994,764,44312,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.098296199213621,0.8336963396174721,22,11,13.098296199213621,0.8336963396174721,22,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,0,0,0,0,0,0,0
2875,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,10.100.200.16,02:9e:14:fb:53:a0,02:9e:14,8805,17,4,0,0,1759255746719,1759255749736,3017,40,10200,1759255746719,1759255749736,3017,40,10200,0,0,0,0,0,255,255.0,0.0,255,255,255.0,0.0,255,0,0.0,0.0,0,0,77.35897435897435,266.1223983511789,988,0,77.35897435897435,266.1223983511789,988,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0
2876,1,10.70.0.1,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255744192,1759255754187,9995,762,44196,1759255744192,1759255754187,9995,762,44196,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.134034165571633,0.7916742045814046,21,11,13.134034165571633,0.7916742045814046,21,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,0,0,0,0,0,0,0
2877,1,10.70.0.8,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255744142,1759255754136,9994,766,44428,1759255744142,1759255754136,9994,766,44428,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.064052287581694,0.7143457427565224,19,11,13.064052287581694,0.7143457427565224,19,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,0,0,0,0,0,0,0
2878,1,10.70.0.4,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255744215,1759255754213,9998,762,44196,1759255744215,1759255754213,9998,762,44196,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.137976346911975,0.8131424452590706,18,11,13.137976346911975,0.8131424452590706,18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,0,0,0,0,0,0,0
2879,1,10.70.0.5,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255744126,1759255754122,9996,762,44196,1759255744126,1759255754122,9996,762,44196,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.135348226018392,0.7566017626620334,19,11,13.135348226018392,0.7566017626620334,19,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,0,0,0,0,0,0,0
2880,0,10.100.200.16,02:9e:14:fb:53:a0,02:9e:14,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255751331,1759255752606,1275,10,630,1759255751331,1759255752606,1275,10,630,0,0,0,0,0,63,63.0,0.0,63,63,63.0,0.0,63,0,0.0,0.0,0,1,141.66666666666666,166.38509548634457,462,1,141.66666666666666,166.38509548634457,462,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2881,1,10.70.0.10,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255744153,1759255754145,9992,762,44196,1759255744153,1759255754145,9992,762,44196,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,12,13.13009198423127,0.6921751504469005,18,12,13.13009198423127,0.6921751504469005,18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,0,0,0,0,0,0,0
2882,1,10.70.0.2,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255744202,1759255754197,9995,761,44138,1759255744202,1759255754197,9995,761,44138,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.151315789473687,0.7781592788465453,20,11,13.151315789473687,0.7781592788465453,20,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,0,0,0,0,0,0,0
2883,1,10.70.0.9,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255744197,1759255754190,9993,765,44370,1759255744197,1759255754190,9993,765,44370,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.079842931937183,0.6793428143719753,17,11,13.079842931937183,0.6793428143719753,17,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,0,0,0,0,0,0,0
2884,1,10.70.0.7,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255744625,1759255754613,9988,764,44312,1759255744625,1759255754613,9988,764,44312,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.090432503276537,0.7161065600497946,20,11,13.090432503276537,0.7161065600497946,20,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,0,0,0,0,0,0,0
2885,1,10.70.0.6,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255744669,1759255754658,9989,765,44370,1759255744669,1759255754658,9989,765,44370,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.074607329842909,0.8068736343813095,21,11,13.074607329842909,0.8068736343813095,21,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,0,0,0,0,0,0,0
2886,1,10.70.0.3,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255749676,1759255759670,9994,758,43964,1759255749676,1759255759670,9994,758,43964,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.202113606340816,3.994055870821766,120,11,13.202113606340816,3.994055870821766,120,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,0,0,0,0,0,0,0
2887,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,10.100.200.16,02:9e:14:fb:53:a0,02:9e:14,8805,17,4,0,0,1759255756719,1759255759736,3017,40,10200,1759255756719,1759255759736,3017,40,10200,0,0,0,0,0,255,255.0,0.0,255,255,255.0,0.0,255,0,0.0,0.0,0,0,77.35897435897434,265.8301285030969,987,0,77.35897435897434,265.8301285030969,987,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0
2888,1,10.70.0.1,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255754201,1759255764188,9987,762,44196,1759255754201,1759255764188,9987,762,44196,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.123521681997367,0.7646713792730004,19,11,13.123521681997367,0.7646713792730004,19,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,0,0,0,0,0,0,0
2889,1,10.70.0.4,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255754226,1759255764221,9995,763,44254,1759255754226,1759255764221,9995,763,44254,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.116797900262464,0.7779863718886519,20,11,13.116797900262464,0.7779863718886519,20,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,0,0,0,0,0,0,0
2890,0,10.100.200.16,02:9e:14:fb:53:a0,02:9e:14,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255761350,1759255762624,1274,12,756,1759255761350,1759255762624,1274,12,756,0,0,0,0,0,63,63.0,0.0,63,63,63.0,0.0,63,0,0.0,0.0,0,0,115.81818181818183,157.9555748821916,462,0,115.81818181818183,157.9555748821916,462,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2891,1,10.70.0.8,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255754148,1759255764137,9989,767,44486,1759255754148,1759255764137,9989,767,44486,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.040469973890323,0.8942411474631488,19,11,13.040469973890323,0.8942411474631488,19,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,0,0,0,0,0,0,0
2892,1,10.70.0.5,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255754135,1759255764122,9987,765,44370,1759255754135,1759255764122,9987,765,44370,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.071989528795818,0.59820677410258,18,11,13.071989528795818,0.59820677410258,18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,0,0,0,0,0,0,0
2893,1,10.70.0.10,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255754158,1759255764147,9989,765,44370,1759255754158,1759255764147,9989,765,44370,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.074607329842927,0.7319227109349578,17,11,13.074607329842927,0.7319227109349578,17,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,0,0,0,0,0,0,0
2894,1,10.70.0.9,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255754202,1759255764190,9988,766,44428,1759255754202,1759255764190,9988,766,44428,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.056209150326794,0.6735300132228511,17,11,13.056209150326794,0.6735300132228511,17,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,0,0,0,0,0,0,0
2895,1,10.70.0.2,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255754210,1759255764200,9990,762,44196,1759255754210,1759255764200,9990,762,44196,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.127463863337704,0.7631617105108144,20,11,13.127463863337704,0.7631617105108144,20,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,0,0,0,0,0,0,0
2896,1,10.70.0.7,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255754625,1759255764621,9996,764,44312,1759255754625,1759255764621,9996,764,44312,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.100917431192663,0.799630293344579,19,11,13.100917431192663,0.799630293344579,19,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,0,0,0,0,0,0,0
2897,1,10.70.0.6,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255754671,1759255764668,9997,762,44196,1759255754671,1759255764668,9997,762,44196,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.136662286465173,0.8093102344196215,20,11,13.136662286465173,0.8093102344196215,20,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,0,0,0,0,0,0,0
2898,1,10.70.0.3,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255759683,1759255769672,9989,766,44428,1759255759683,1759255769672,9989,766,44428,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.057516339869288,0.7938484704519762,25,11,13.057516339869288,0.7938484704519762,25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,0,0,0,0,0,0,0
2899,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,10.100.200.16,02:9e:14:fb:53:a0,02:9e:14,8805,17,4,0,0,1759255766718,1759255769735,3017,40,10200,1759255766718,1759255769735,3017,40,10200,0,0,0,0,0,255,255.0,0.0,255,255,255.0,0.0,255,0,0.0,0.0,0,0,77.35897435897435,265.24650770849354,985,0,77.35897435897435,265.24650770849354,985,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0
2900,1,10.70.0.1,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255764201,1759255774200,9999,763,44254,1759255764201,1759255774200,9999,763,44254,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.12204724409449,0.7264928500011375,21,11,13.12204724409449,0.7264928500011375,21,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,0,0,0,0,0,0,0
2901,1,10.70.0.4,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255764234,1759255774222,9988,765,44370,1759255764234,1759255774222,9988,765,44370,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.073298429319376,0.7506181707200356,19,11,13.073298429319376,0.7506181707200356,19,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,0,0,0,0,0,0,0
2902,0,10.100.200.16,02:9e:14:fb:53:a0,02:9e:14,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255771363,1759255772642,1279,12,756,1759255771363,1759255772642,1279,12,756,0,0,0,0,0,63,63.0,0.0,63,63,63.0,0.0,63,0,0.0,0.0,0,1,116.27272727272727,156.5663379587649,457,1,116.27272727272727,156.5663379587649,457,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2903,1,10.70.0.8,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255764150,1759255774143,9993,764,44312,1759255764150,1759255774143,9993,764,44312,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.096985583224123,0.7742772998494957,22,11,13.096985583224123,0.7742772998494957,22,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,0,0,0,0,0,0,0
2904,1,10.70.0.2,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255764214,1759255774209,9995,763,44254,1759255764214,1759255774209,9995,763,44254,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.116797900262474,0.8928133175946857,20,11,13.116797900262474,0.8928133175946857,20,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,0,0,0,0,0,0,0
2905,1,10.70.0.5,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255764135,1759255774126,9991,763,44254,1759255764135,1759255774126,9991,763,44254,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,12,13.111548556430458,0.722746961555788,21,12,13.111548556430458,0.722746961555788,21,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,0,0,0,0,0,0,0
2906,1,10.70.0.10,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255764160,1759255774149,9989,763,44254,1759255764160,1759255774149,9989,763,44254,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.108923884514438,0.8105410318042152,21,11,13.108923884514438,0.8105410318042152,21,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,0,0,0,0,0,0,0
2907,1,10.70.0.9,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255764204,1759255774190,9986,763,44254,1759255764204,1759255774190,9986,763,44254,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.104986876640428,0.8964824308607537,20,11,13.104986876640428,0.8964824308607537,20,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,0,0,0,0,0,0,0
2908,1,10.70.0.7,12:d7:cc:8b:fc:ac,12:d7:cc,8805,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,17,4,0,0,1759255764633,1759255774628,9995,766,44428,1759255764633,1759255774628,9995,766,44428,0,0,0,0,0,58,58.0,0.0,58,58,58.0,0.0,58,0,0.0,0.0,0,11,13.06535947712418,0.6775495056812756,18,11,13.06535947712418,0.6775495056812756,18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,0,0,0,0,0,0,0
